frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1385,736,771.0257321838416 1258.7537222030405 1567.4200256243457 2012.268182389751,1088.2342529296875 1799.9798583984375 1265.2806396484375 1857.29296875,0.9266988635063171,NL60OGX,0.18950139861189416
1386,736,768.5856204576774 1263.6685844068093 1567.1114586456215 2019.6882120246694,1084.4127807617188 1806.8687133789062 1261.5287475585938 1862.52197265625,0,0,0
1387,736,766.1455087315132 1268.583446610578 1566.8028916668975 2027.1082416595877,1080.59130859375 1813.757568359375 1257.77685546875 1867.7509765625,0.9226465225219727,NL80OCX,0.2937918179277901
1388,736,763.2601391330545 1272.881138041044 1566.3049560774111 2033.1788408885297,1078.66845703125 1824.3995361328125 1259.19189453125 1878.563720703125,0.9146727323532104,NL50CGA,0.04432508467227597
1389,736,758.6950929635984 1280.0146512051517 1561.1330984708486 2042.012800970045,1072.7357177734375 1828.0528564453125 1254.5252685546875 1887.78515625,0.9345879554748535,NL64OGX,0.3203566210509527
1390,736,755.8065187247751 1283.3387226291015 1559.3576651276796 2047.4726146144067,1069.46435546875 1832.260498046875 1254.1043701171875 1891.0924072265625,0.9363259673118591,NL64OCY,0.34591406741303166
1391,736,752.1894168546612 1287.531837291262 1558.4568668714103 2053.9933564911885,1071.563720703125 1841.22900390625 1249.6982421875 1895.685302734375,0.9192886352539062,NL64OGX,0.34480224702417683
1392,736,748.1935592200268 1291.807859053857 1556.0618202920975 2059.8018078477144,1066.90625 1848.32177734375 1246.3304443359375 1905.36181640625,0.922324538230896,NL66DGY,0.12124118032038707
1393,736,745.3022493691485 1295.4889850521377 1553.4874647692975 2064.8950262588087,1065.7801513671875 1853.109130859375 1246.223388671875 1910.57080078125,0.9257136583328247,NL66CGY,0.21678825902699966
1394,736,742.0117154151745 1300.882188507906 1550.3393126444544 2071.8816630808483,1060.458251953125 1862.1819458007812 1243.8377075195312 1918.4844970703125,0,0,0
1395,736,738.7211814612006 1306.2753919636746 1547.191160519611 2078.868299902888,1055.1363525390625 1871.2547607421875 1241.4520263671875 1926.398193359375,0.9121088981628418,NL64OGX,0.3017865393846665
1396,736,736.1046768542641 1311.8478634987707 1546.305835081164 2086.227013259797,1052.62255859375 1876.8717447916667 1238.6637776692708 1933.4767659505208,0,0,0
1397,736,733.4881722473277 1317.4203350338666 1545.4205096427172 2093.585726616706,1050.1087646484375 1882.4887288411458 1235.8755289713542 1940.5553385416667,0,0,0
1398,736,730.8716676403913 1322.9928065689628 1544.5351842042703 2100.944439973615,1047.594970703125 1888.105712890625 1233.0872802734375 1947.6339111328125,0.93918776512146,NL64OGX,0.2519417895304429
1399,736,724.7980668002277 1328.5187439872325 1540.418391650994 2107.863855315752,1045.4705403645833 1895.0367838541667 1231.5186360677083 1953.6736653645833,0,0,0
1400,736,718.7244659600642 1334.0446814055022 1536.3015990977174 2114.783270657889,1043.3461100260417 1901.9678548177083 1229.9499918619792 1959.7134195963542,0,0,0
1401,736,712.6508651199007 1339.5706188237718 1532.184806544441 2121.702686000026,1041.2216796875 1908.89892578125 1228.38134765625 1965.753173828125,0.9451343417167664,NL64OGX,0.15078592669885038
1402,736,708.8779849388524 1344.357949461102 1532.1394287815908 2125.5145266906193,1038.1369367327009 1915.3451102120537 1225.546421595982 1972.4177071707588,0,0,0
1403,736,705.1051047578039 1349.145280098432 1532.0940510187406 2129.326367381212,1035.0521937779017 1921.791294642857 1222.7114955357142 1979.082240513393,0,0,0
1404,736,701.3322245767556 1353.9326107357622 1532.0486732558904 2133.1382080718054,1031.9674508231026 1928.2374790736608 1219.8765694754463 1985.7467738560267,0,0,0
1405,736,697.5593443957073 1358.7199413730923 1532.00329549304 2136.9500487623986,1028.8827078683037 1934.6836635044642 1217.0416434151787 1992.4113071986608,0,0,0
1406,736,693.786464214659 1363.5072720104224 1531.9579177301898 2140.761889452992,1025.7979649135045 1941.129847935268 1214.2067173549108 1999.0758405412946,0,0,0
1407,736,690.0135840336105 1368.2946026477525 1531.9125399673396 2144.5737301435847,1022.7132219587054 1947.5760323660713 1211.371791294643 2005.7403738839287,0,0,0
1408,736,686.2407038525622 1373.0819332850826 1531.8671622044894 2148.385570834178,1019.6284790039062 1954.022216796875 1208.536865234375 2012.4049072265625,0.9308144450187683,NL64OGX,0.0715980065709988
1409,736,683.1730170426806 1378.9214990740033 1533.1672472190078 2151.332624829712,1018.4620361328125 1967.49462890625 1209.7490234375 2024.845703125,0.9188016057014465,NL64OGX,0.25637580137722343
1410,736,678.7565988925355 1382.578045255801 1530.2580544297891 2151.4429992006517,1013.3709716796875 1972.484619140625 1203.35400390625 2034.332763671875,0.9208220839500427,NL64OGX,0.13693080639917452
1411,736,674.3230621513771 1387.0516756051086 1527.4526478045252 2152.805546655196,1008.5572916666666 1980.3129069010417 1201.4259440104167 2041.9674479166667,0,0,0
1412,736,669.8895254102189 1391.5253059544164 1524.6472411792615 2154.1680941097397,1003.7436116536459 1988.1411946614583 1199.4978841145833 2049.6021321614585,0,0,0
1413,736,665.4559886690605 1395.998936303724 1521.8418345539976 2155.530641564284,998.929931640625 1995.969482421875 1197.56982421875 2057.23681640625,0.912863552570343,NL64OGX,0.12672035111093774
1414,736,662.0155715938379 1399.408998934023 1520.7637986783882 2155.120676567155,999.0103759765625 2000.824462890625 1197.5811767578125 2060.420166015625,0.924099862575531,NL84OGX,0.23808379127708126
1415,736,659.9604839824883 1405.6007716006984 1525.0195387134604 2156.7299924730887,998.008056640625 2012.3807373046875 1193.4599609375 2071.676513671875,0.9275877475738525,NL64OGX,0.1974022981477996
1416,736,657.7170124159225 1411.2773165427313 1531.3034437990782 2157.1442298510156,994.339111328125 2019.200927734375 1191.0408935546875 2082.364013671875,0.9135856032371521,NL64OGY,0.4884981121426114
1417,736,652.415917919908 1415.246078274797 1532.9656505415876 2156.8100178956993,990.2389526367188 2022.62451171875 1188.2919921875 2086.07275390625,0.9296535849571228,NL64OGY,0.5340594970812377
1418,736,646.8028941504971 1422.3458718108925 1531.6986619994561 2156.934045505365,986.4383544921875 2031.75400390625 1185.429541015625 2095.068994140625,0,0,0
1419,736,641.1898703810862 1429.445665346988 1530.4316734573247 2157.0580731150303,982.6377563476562 2040.88349609375 1182.56708984375 2104.065234375,0,0,0
1420,736,635.5768466116754 1436.5454588830835 1529.164684915193 2157.1821007246963,978.837158203125 2050.01298828125 1179.704638671875 2113.061474609375,0,0,0
1421,736,629.9638228422644 1443.645252419179 1527.8976963730615 2157.306128334362,975.0365600585938 2059.14248046875 1176.8421875 2122.05771484375,0,0,0
1422,736,624.3507990728535 1450.7450459552747 1526.63070783093 2157.4301559440273,971.2359619140625 2068.27197265625 1173.979736328125 2131.053955078125,0.7934699058532715,NL64OGY,0.37083222214362893
1382,775,2209.8581107063615 1322.6059890026781 2859.405187674191 1887.5215759376179,2460.4560546875 1723.297119140625 2612.109130859375 1784.37109375,0.36063921451568604,LP14LJE,0.29546899932177423
1383,775,2213.67276818989 1326.9032471707026 2863.8098122537167 1892.8311324009583,2463.7722778320312 1728.4058837890625 2619.796630859375 1789.6328735351562,0,0,0
1384,775,2217.4874256734183 1331.200505338727 2868.2144368332424 1898.1406888642985,2467.0885009765625 1733.5146484375 2627.484130859375 1794.8946533203125,0,0,0
1385,775,2221.3020831569465 1335.4977635067514 2872.619061412768 1903.4502453276386,2470.4047241210938 1738.6234130859375 2635.171630859375 1800.1564331054688,0,0,0
1386,775,2225.116740640475 1339.7950216747759 2877.023685992294 1908.759801790979,2473.720947265625 1743.732177734375 2642.859130859375 1805.418212890625,0.7833480834960938,LP14LJA,0.8635689477874394
1387,775,2227.0538678936464 1342.2684774024192 2882.422738510604 1912.0364900547488,2473.184814453125 1743.649169921875 2641.2685546875 1805.4517822265625,0.8415646553039551,LP14LJA,0.6177794434656564
1388,775,2226.535186183801 1346.0013988878209 2881.501465553529 1917.3866387834914,2476.4859008789062 1751.0040893554688 2644.316162109375 1810.3006286621094,0,0,0
1389,775,2226.016504473956 1349.7343203732228 2880.5801925964543 1922.7367875122338,2479.7869873046875 1758.3590087890625 2647.36376953125 1815.1494750976562,0,0,0
1390,775,2225.4978227641113 1353.4672418586247 2879.658919639379 1928.0869362409762,2483.0880737304688 1765.7139282226562 2650.411376953125 1819.9983215332031,0,0,0
1391,775,2224.979141054266 1357.2001633440264 2878.737646682304 1933.4370849697189,2486.38916015625 1773.06884765625 2653.458984375 1824.84716796875,0.5658984184265137,LP14LJA,0.42302745238653233
1392,775,2227.063570941443 1360.2663326928196 2880.163470286946 1937.3791204830418,2486.6446126302085 1773.6937255859375 2655.880615234375 1831.1520589192708,0,0,0
1393,775,2229.148000828619 1363.3325020416125 2881.5892938915877 1941.321155996365,2486.9000651041665 1774.318603515625 2658.30224609375 1837.4569498697917,0,0,0
1394,775,2231.2324307157955 1366.3986713904058 2883.01511749623 1945.2631915096879,2487.155517578125 1774.9434814453125 2660.723876953125 1843.7618408203125,0.8377276062965393,LP14LJA,0.7745466317713465
1395,775,2237.204139682527 1370.7855032547304 2889.7045000449707 1951.8758204510882,2494.22705078125 1784.31640625 2664.47705078125 1848.3160400390625,0.7078151106834412,LP14LJA,0.5730195880164504
1396,775,2238.3776923436194 1374.5559830479388 2892.0975701968027 1957.2085781739443,2496.3777099609374 1789.2962646484375 2666.8884765625 1852.9526977539062,0,0,0
1397,775,2239.5512450047113 1378.3264628411473 2894.4906403486343 1962.5413358968003,2498.528369140625 1794.276123046875 2669.29990234375 1857.58935546875,0,0,0
1398,775,2240.7247976658036 1382.0969426343556 2896.8837105004663 1967.8740936196564,2500.6790283203127 1799.2559814453125 2671.711328125 1862.2260131835938,0,0,0
1399,775,2241.8983503268955 1385.867422427564 2899.276780652298 1973.2068513425124,2502.8296875 1804.23583984375 2674.12275390625 1866.8626708984375,0,0,0
1400,775,2243.071902987988 1389.6379022207725 2901.66985080413 1978.5396090653685,2504.9803466796875 1809.2156982421875 2676.5341796875 1871.4993286132812,0,0,0
1401,775,2244.24545564908 1393.4083820139808 2904.062920955962 1983.8723667882248,2507.131005859375 1814.195556640625 2678.94560546875 1876.135986328125,0,0,0
1402,775,2245.419008310172 1397.1788618071892 2906.4559911077936 1989.2051245110808,2509.2816650390623 1819.1754150390625 2681.35703125 1880.7726440429688,0,0,0
1403,775,2246.5925609712644 1400.9493416003975 2908.8490612596256 1994.537882233937,2511.43232421875 1824.1552734375 2683.76845703125 1885.4093017578125,0,0,0
1404,775,2247.7661136323563 1404.719821393606 2911.242131411457 1999.870639956793,2513.5829833984376 1829.1351318359375 2686.1798828125 1890.0459594726562,0,0,0
1405,775,2248.9396662934487 1408.4903011868143 2913.6352015632892 2005.203397679649,2515.733642578125 1834.114990234375 2688.59130859375 1894.6826171875,0.9173387885093689,LP14LJA,0.5054378684001686
1406,775,2253.35668356883 1412.072962003267 2918.880536087624 2009.983865307891,2515.94970703125 1843.82275390625 2690.3271484375 1900.9984130859375,0.9135814309120178,LP14LJA,0.42960897275662
1407,775,2254.8994819470754 1416.9969333949518 2920.6668390342475 2016.3359500318481,2516.5869140625 1843.4345703125 2695.728515625 1907.777587890625,0.9351484775543213,LP14LJA,0.3734960234409972
1408,775,2257.715519759902 1418.8382231766818 2927.3958561726827 2019.9314922199446,2516.218994140625 1842.844970703125 2698.4453125 1912.9130859375,0.9354659914970398,LP14LJA,0.12366939492780515
1409,775,2259.556709725919 1424.8533358942962 2936.2127968329996 2028.2519994700472,2520.63671875 1854.047119140625 2700.11181640625 1916.3701171875,0.9332813620567322,LF14LJA,0.4809136439194583
1410,775,2258.874602552252 1430.4079631650955 2935.4876974851572 2036.1276537647134,2526.247314453125 1866.029052734375 2701.6767578125 1920.78271484375,0.9211823344230652,LP14LJA,0.44215872349445484
1411,775,2259.4874052136342 1434.1463332439344 2937.995448226626 2041.7724074700368,2529.10595703125 1870.33642578125 2703.7919921875 1924.88134765625,0.9194926619529724,LP14LJA,0.4296831252892262
1412,775,2261.652556808072 1438.3353740768387 2942.2458668253535 2047.4895064628656,2525.564697265625 1866.486083984375 2707.849365234375 1932.501220703125,0.9369061589241028,LP14LJA,0.2300310198931117
1413,775,2266.1393289154707 1443.5711193838506 2951.6404645553935 2055.0859005889247,2533.94189453125 1874.48828125 2708.860107421875 1940.0782470703125,0.9289552569389343,LP14LJA,0.23838086713757098
1414,775,2268.5999551797386 1447.956094825458 2960.9446210681335 2060.364243798164,2531.45849609375 1879.5076904296875 2709.863037109375 1943.904052734375,0.9323265552520752,LP14LJA,0.3201922310091849
1415,775,2270.4945624225347 1452.539335699828 2969.6191268879 2065.3646894150934,2532.52490234375 1890.512451171875 2714.431396484375 1950.1611328125,0.923522412776947,LP14LJA,0.26506849176213726
1416,775,2269.0701122522637 1455.6369880799912 2973.0622420058994 2068.6345708365543,2536.21142578125 1894.283935546875 2719.212646484375 1956.783935546875,0.32273563742637634,LP14LJA,0.3859143253752826
1417,775,2266.636279587933 1459.3989008127535 2972.4210651749 2072.1746331454215,2533.321533203125 1891.308837890625 2723.113525390625 1961.9384765625,0.9082890748977661,LP14LJA,0.4100413685666781
1418,775,2268.3321907506497 1463.9897959240611 2975.43301455897 2078.674895041172,2535.03759765625 1901.68359375 2725.291015625 1966.0517578125,0.8922684192657471,LP14LJA,0.48337966075201355
1419,775,2273.8104492309712 1468.254812610672 2983.6610289607124 2084.707964724098,2536.0107421875 1912.856689453125 2723.802734375 1973.863037109375,0.8963248133659363,LD14LJA,0.1854031139094627
1420,775,2276.1834767467526 1471.8168332788855 2985.8490692603727 2090.397195006791,2540.820556640625 1916.9073486328125 2725.0908203125 1975.4989013671875,0.9251814484596252,LP14LJA,0.47402870664929175
1421,775,2277.6538486675886 1475.7164800385895 2989.8378892995775 2095.4452736942603,2540.763916015625 1914.0615234375 2728.720458984375 1984.3128662109375,0.94521164894104,LP14LJA,0.39542705836808983
1422,775,2276.5047631204443 1482.3750099295762 2989.0662958650555 2103.338072359256,2541.70361328125 1921.72119140625 2731.35986328125 1991.044189453125,0.9201005101203918,LP14LJA,0.14641768200194388
1423,775,2276.659594365452 1486.5603125201737 2989.07178204692 2108.5124438536704,2548.4984130859375 1931.3822021484375 2731.5865478515625 1993.7799682617188,0,0,0
1424,775,2276.8144256104592 1490.7456151107713 2989.077268228784 2113.6868153480855,2555.293212890625 1941.043212890625 2731.813232421875 1996.5157470703125,0.9258264303207397,LP14LJA,0.40407537104365737
1425,775,2278.066120469539 1494.9740633038857 2990.5315737629276 2119.7950269259263,2556.0616861979165 1945.7684326171875 2735.2535807291665 2002.642822265625,0,0,0
1426,775,2279.3178153286185 1499.2025114970004 2991.985879297071 2125.9032385037676,2556.8301595052085 1950.49365234375 2738.6939290364585 2008.7698974609375,0,0,0
1427,775,2280.569510187698 1503.4309596901148 2993.4401848312145 2132.0114500816085,2557.5986328125 1955.2188720703125 2742.13427734375 2014.89697265625,0.9337477684020996,LP14LJA,0.564969049371569
1428,775,2282.0377088532896 1507.3247514392056 2996.5242049505932 2138.818767641086,2561.24365234375 1966.77587890625 2747.96142578125 2020.830810546875,0.9095605611801147,LP14LJA,0.5616772079275938
1429,775,2282.187810222304 1508.954385925787 2997.7910121521913 2142.5499846660505,2561.869873046875 1965.89892578125 2748.681884765625 2026.963623046875,0.931692898273468,LP14LJA,0.45003148992982783
1430,775,2286.608068193277 1512.6252365587793 3006.527745702111 2147.064288059586,2562.7598876953125 1971.228515625 2749.78466796875 2032.965576171875,0,0,0
1431,775,2291.0283261642508 1516.2960871917717 3015.2644792520314 2151.578591453122,2563.64990234375 1976.55810546875 2750.887451171875 2038.967529296875,0.9396395683288574,LP14LJA,0.3246462554520438
1432,775,2291.344225194147 1520.8939798727881 3017.1930606653164 2152.9631430130653,2565.8204752604165 1983.1027018229167 2752.9857584635415 2045.02734375,0,0,0
1433,775,2291.660124224043 1525.4918725538043 3019.121642078602 2154.347694573008,2567.9910481770835 1989.6472981770833 2755.0840657552085 2051.087158203125,0,0,0
1434,775,2291.9760232539393 1530.0897652348208 3021.0502234918868 2155.7322461329513,2570.16162109375 1996.19189453125 2757.182373046875 2057.14697265625,0.9384453296661377,LP64LJA,0.1936184440018032
1435,775,2293.651796376786 1534.8205175381127 3025.1609883090728 2156.6525578496853,2572.326619466146 2002.4793294270833 2760.0743815104165 2063.167032877604,0,0,0
